name,price,original_price,cost,category,sub_category,icon,stock,sku,supplier_id,description,tags,brand,image_url,image_urls,is_b2b,moq,tax_mode
London Dairy Ice Cream Sorbet Mango 500ml,8.00,0.00,0.00,food,dairy,🍎,100,255323,9001,London Dairy Ice Cream Sorbet Mango 500ml. Available at Adeeg Market.,"{""dairy"",""dairy_eggs"",""fresh_food"",""fresh_foods"",""Ice Cream"",""Ice Cream Sorbet Mango"",""laban"",""London Dairy""}",almarai,https://cdn.shopify.com/s/files/1/0421/8653/9164/files/6291003096099.png?v=1754722772,"{""https://cdn.shopify.com/s/files/1/0421/8653/9164/files/6291003096099.png?v=1754722772""}",false,1,none
London Dairy Ice Cream Pralines & Cream 1Ltr,11.00,0.00,0.00,food,dairy,🍎,100,255328,9001,London Dairy Ice Cream Pralines & Cream 1Ltr. Available at Adeeg Market.,"{""al-marai"",""almarai"",""dairy"",""dairy_eggs"",""fresh_food"",""fresh_foods"",""Ice Cream"",""Ice Cream Pralines & Cream 1Ltr"",""laban"",""London Dairy""}",almarai,https://cdn.shopify.com/s/files/1/0421/8653/9164/files/6291003096440.png?v=1754722615,"{""https://cdn.shopify.com/s/files/1/0421/8653/9164/files/6291003096440.png?v=1754722615""}",false,1,none
Filiz Burgu 5 kg,8.00,0.00,0.00,medicine,otc,💊,100,244703,9001,Filiz Burgu 5 kg. Available at Adeeg Market.,"{""baasta"",""diabetic"",""diabetic_foods"",""Filiz Burgu"",""Filiz Burgu 5 kg"",""foods"",""groceries"",""grocery"",""pasta"",""specialty_foods""}",,https://cdn.shopify.com/s/files/1/0421/8653/9164/files/8690579300063.png?v=1754583202,"{""https://cdn.shopify.com/s/files/1/0421/8653/9164/files/8690579300063.png?v=1754583202""}",false,1,none
BT 513 NUTRITION SET BLUE,7.00,0.00,0.00,health,baby_health,🩺,100,263103,9001,BT 513 NUTRITION SET BLUE. Available at Adeeg Market.,"{""BABY SET"",""baby_care"",""baby_product"",""baby_products"",""BT 207 SET"",""BT 513"",""masaasad"",""mother_products"",""wee_baby""}",,https://cdn.shopify.com/s/files/1/0421/8653/9164/files/8699943245139.png?v=1754579764,"{""https://cdn.shopify.com/s/files/1/0421/8653/9164/files/8699943245139.png?v=1754579764""}",false,1,none
BT 207 SET OF 3 GLASS BLUE,5.00,0.00,0.00,health,baby_health,🩺,100,263100,9001,BT 207 SET OF 3 GLASS BLUE. Available at Adeeg Market.,"{""BABY SET"",""baby_care"",""baby_product"",""baby_products"",""BT 207 SET"",""masaasad"",""mother_products"",""wee_baby""}",,https://cdn.shopify.com/s/files/1/0421/8653/9164/files/8699943242077.png?v=1754579660,"{""https://cdn.shopify.com/s/files/1/0421/8653/9164/files/8699943242077.png?v=1754579660""}",false,1,none
BABY SET OF 5 BLUE,9.00,0.00,0.00,health,baby_health,🩺,100,263098,9001,BABY SET OF 5 BLUE. Available at Adeeg Market.,"{""BABY SET"",""baby_care"",""baby_product"",""baby_products"",""masaasad"",""mother_products"",""wee_baby""}",,https://cdn.shopify.com/s/files/1/0421/8653/9164/files/8699943242060.png?v=1754579551,"{""https://cdn.shopify.com/s/files/1/0421/8653/9164/files/8699943242060.png?v=1754579551""}",false,1,none
BT108 FRUIT STRAINER,3.50,0.00,0.00,health,baby_health,🩺,100,263022,9001,BT108 FRUIT STRAINER. Available at Adeeg Market.,"{""BABY BOTTLE WITH CHERRY"",""BABY BOTTLE WITH HANDLE"",""baby_care"",""baby_product"",""baby_products"",""masaasad"",""mother_products"",""wee_baby""}",,https://cdn.shopify.com/s/files/1/0421/8653/9164/files/8699943241087.png?v=1754579426,"{""https://cdn.shopify.com/s/files/1/0421/8653/9164/files/8699943241087.png?v=1754579426""}",false,1,none
BT078 WIDE MOUTH PP BABY BOTTLE WITH HANDLE 150 CC,3.50,0.00,0.00,health,baby_health,🩺,100,263030,9001,BT078 WIDE MOUTH PP BABY BOTTLE WITH HANDLE 150 CC. Available at Adeeg Market.,"{""BABY BOTTLE WITH CHERRY"",""BABY BOTTLE WITH HANDLE"",""baby_care"",""baby_product"",""baby_products"",""BT078"",""masaasad"",""mother_products"",""wee_baby""}",,https://cdn.shopify.com/s/files/1/0421/8653/9164/files/8699943240783.png?v=1754579255,"{""https://cdn.shopify.com/s/files/1/0421/8653/9164/files/8699943240783.png?v=1754579255""}",false,1,none
BT077 WIDE MOUTH PP BABY BOTTLE WITH HANDLE 250 CC,3.50,0.00,0.00,health,baby_health,🩺,100,263032,9001,BT077 WIDE MOUTH PP BABY BOTTLE WITH HANDLE 250 CC. Available at Adeeg Market.,"{""BABY BOTTLE WITH CHERRY"",""BABY BOTTLE WITH HANDLE"",""baby_care"",""baby_product"",""baby_products"",""BT077"",""masaasad"",""mother_products"",""wee_baby""}",,https://cdn.shopify.com/s/files/1/0421/8653/9164/files/8699943240776.png?v=1754579129,"{""https://cdn.shopify.com/s/files/1/0421/8653/9164/files/8699943240776.png?v=1754579129""}",false,1,none
BT074 CLASSIC GLASS BABY BOTTLE WITH CHERRY TIP 125 CC,2.50,0.00,0.00,health,baby_health,🩺,100,263046,9001,BT074 CLASSIC GLASS BABY BOTTLE WITH CHERRY TIP 125 CC. Available at Adeeg Market.,"{""BABY BOTTLE WITH CHERRY"",""baby_care"",""baby_product"",""baby_products"",""BT074"",""masaasad"",""mother_products"",""wee_baby""}",,https://cdn.shopify.com/s/files/1/0421/8653/9164/files/8699943240745.png?v=1754578941,"{""https://cdn.shopify.com/s/files/1/0421/8653/9164/files/8699943240745.png?v=1754578941""}",false,1,none
BT073 CLASSIC GLASS BABY BOTTLE WITH CHERRY TIP 250 CC,3.00,0.00,0.00,health,baby_health,🩺,100,,9001,BT073 CLASSIC GLASS BABY BOTTLE WITH CHERRY TIP 250 CC. Available at Adeeg Market.,"{""baby_care"",""baby_product"",""baby_products"",""BOTTLE WITH CHERRY"",""BT073"",""masaasad"",""mother_products"",""wee_baby""}",,https://cdn.shopify.com/s/files/1/0421/8653/9164/files/8699943240738.png?v=1754578794,"{""https://cdn.shopify.com/s/files/1/0421/8653/9164/files/8699943240738.png?v=1754578794""}",false,1,none
"BT070 PP BABY BOTTLE WITH HANDLE, CHERRY TIP 150 CC",2.50,0.00,0.00,health,baby_health,🩺,100,263055,9001,"BT070 PP BABY BOTTLE WITH HANDLE, CHERRY TIP 150 CC. Available at Adeeg Market.","{""BABY BOTTLE WITH HANDLE"",""baby_care"",""baby_product"",""baby_products"",""BT070"",""masaasad"",""mother_products"",""wee_baby""}",,https://cdn.shopify.com/s/files/1/0421/8653/9164/files/8699943240707.png?v=1754578676,"{""https://cdn.shopify.com/s/files/1/0421/8653/9164/files/8699943240707.png?v=1754578676""}",false,1,none
Golden Nani Eclared Butter Toffee Hazelnut 300g,3.00,0.00,0.00,food,dairy,🍎,100,264670,9001,Golden Nani Eclared Butter Toffee Hazelnut 300g. Available at Adeeg Market.,"{""Butter Toffee"",""candy"",""confectionery"",""confectionery_snacks_&_biscuits"",""festival_toffee"",""Golden Nani"",""Golden Nani Eclared Butter Toffee Hazelnut"",""grocery""}",,https://cdn.shopify.com/s/files/1/0421/8653/9164/files/6261149128398.png?v=1754577927,"{""https://cdn.shopify.com/s/files/1/0421/8653/9164/files/6261149128398.png?v=1754577927""}",false,1,none
Golden Nani Eclair Butter Toffee Milk Butter 300g,3.00,0.00,0.00,food,dairy,🍎,100,264672,9001,Golden Nani Eclair Butter Toffee Milk Butter 300g. Available at Adeeg Market.,"{""Butter Toffee"",""candy"",""confectionery"",""confectionery_snacks_&_biscuits"",""festival_toffee"",""Golden Nani"",""Golden Nani Eclair Butter Toffee Milk Butter"",""grocery""}",,https://cdn.shopify.com/s/files/1/0421/8653/9164/files/6261149128381.png?v=1754577784,"{""https://cdn.shopify.com/s/files/1/0421/8653/9164/files/6261149128381.png?v=1754577784""}",false,1,none
Raffilo Waffer Chocolate 150Gm,1.20,0.00,0.00,food,beverages,🍎,100,248149,9001,Raffilo Waffer Chocolate 150Gm. Available at Adeeg Market.,"{""biscuits_crackers"",""confectionery_snacks_&_biscuits"",""CRACKERS_OR_WAFERS"",""grocery"",""Raffilo"",""Raffilo Waffer Chocolate 150Gm"",""wafers"",""Waffer Chocolate""}",,https://cdn.shopify.com/s/files/1/0421/8653/9164/files/6571003454021.png?v=1754577356,"{""https://cdn.shopify.com/s/files/1/0421/8653/9164/files/6571003454021.png?v=1754577356""}",false,1,none
Mybizcuit Digestive Choco Biscuit 250G,1.50,0.00,0.00,food,snacks,🍎,100,248800,9001,Mybizcuit Digestive Choco Biscuit 250G. Available at Adeeg Market.,"{""biscuits"",""biscuits_crackers"",""confectionery_snacks_&_biscuits"",""Digestive Choco"",""Digestive Malted"",""grocery"",""Mybizcuit""}",,https://cdn.shopify.com/s/files/1/0421/8653/9164/files/9555480007311.png?v=1754577011,"{""https://cdn.shopify.com/s/files/1/0421/8653/9164/files/9555480007311.png?v=1754577011""}",false,1,none
Mybizcuit Digestive Malted Biscuit 250G,1.50,0.00,0.00,food,snacks,🍎,100,248817,9001,Mybizcuit Digestive Malted Biscuit 250G. Available at Adeeg Market.,"{""biscuits"",""biscuits_crackers"",""confectionery_snacks_&_biscuits"",""Digestive Malted"",""grocery"",""Mybizcuit"",""Mybizcuit Digestive Malted Biscuit 250G""}",,https://cdn.shopify.com/s/files/1/0421/8653/9164/files/9555480009353.png?v=1754576847,"{""https://cdn.shopify.com/s/files/1/0421/8653/9164/files/9555480009353.png?v=1754576847""}",false,1,none
Gm Cerealitalia Multi Cereal with Chocolate 300 Gm,4.00,0.00,0.00,food,dairy,🍎,100,264378,9001,Gm Cerealitalia Multi Cereal with Chocolate 300 Gm. Available at Adeeg Market.,"{""break_fast_&_milk_powder"",""breakfast"",""breakfast_and_milk"",""breakfast_and_milk_powder"",""breakfast_cereal"",""cereal"",""cereals"",""corn_flakes"",""grocery"",""sale""}",,https://cdn.shopify.com/s/files/1/0421/8653/9164/files/8023637000320.png?v=1754574699,"{""https://cdn.shopify.com/s/files/1/0421/8653/9164/files/8023637000320.png?v=1754574699""}",false,1,none
Doralife Orange Tea 200G,1.50,0.00,0.00,food,beverages,🍎,100,243571,9001,Doralife Orange Tea 200G. Available at Adeeg Market.,"{""black_tea"",""black_tea_bag"",""coffee_and_tea"",""Doralife Orange Tea"",""drinks"",""foods"",""groceries"",""grocery"",""Orange Tea"",""specialty_foods"",""tea"",""tea_string""}",,https://cdn.shopify.com/s/files/1/0421/8653/9164/files/8699401582462.png?v=1754574482,"{""https://cdn.shopify.com/s/files/1/0421/8653/9164/files/8699401582462.png?v=1754574482""}",false,1,none
Strawberry Jam 400G,1.00,0.00,0.00,medicine,otc,💊,100,246817,9001,Strawberry Jam 400G. Available at Adeeg Market.,"{""diabetic"",""grocery"",""specialty_foods"",""spreads"",""Strawberry Jam 400G"",""stute_diabetic_jam_rasperry""}",,https://cdn.shopify.com/s/files/1/0421/8653/9164/files/8697707925570.png?v=1754574323,"{""https://cdn.shopify.com/s/files/1/0421/8653/9164/files/8697707925570.png?v=1754574323""}",false,1,none
Stute Diabetic Black Current 430G,4.50,0.00,0.00,medicine,otc,💊,100,246750,9001,Stute Diabetic Black Current 430G. Available at Adeeg Market.,"{""diabetic"",""grocery"",""specialty_foods"",""spreads"",""Stute Diabetic"",""Stute Diabetic Black Current"",""sugar_free_biscuits_chocolates""}",,https://cdn.shopify.com/s/files/1/0421/8653/9164/files/4006424022372.png?v=1754574201,"{""https://cdn.shopify.com/s/files/1/0421/8653/9164/files/4006424022372.png?v=1754574201""}",false,1,none
Nescafe 2 In 1 10L Economical 12X100G,2.00,0.00,0.00,food,beverages,🍎,100,243910,9001,Nescafe 2 In 1 10L Economical 12X100G. Available at Adeeg Market.,"{""cabitaan"",""coffee"",""coffee_and_tea"",""drinks"",""grocery"",""kafee"",""kafeega"",""Nescafe 2 In 1""}",,https://cdn.shopify.com/s/files/1/0421/8653/9164/files/8690632018904.png?v=1754573545,"{""https://cdn.shopify.com/s/files/1/0421/8653/9164/files/8690632018904.png?v=1754573545""}",false,1,none
Nescafe (3+1) 10 Lu Original 40X175G,2.50,0.00,0.00,food,beverages,🍎,100,243901,9001,Nescafe (3+1) 10 Lu Original 40X175G. Available at Adeeg Market.,"{""cabitaan"",""coffee"",""coffee_and_tea"",""drinks"",""grocery"",""kafee"",""kafeega"",""Nescafe (3+1)""}",,https://cdn.shopify.com/s/files/1/0421/8653/9164/files/8690632018812.png?v=1754573409,"{""https://cdn.shopify.com/s/files/1/0421/8653/9164/files/8690632018812.png?v=1754573409""}",false,1,none
Cerelac Wheat With Milk 1Kg,13.00,0.00,0.00,food,dairy,🍎,100,250932,9001,Cerelac Wheat With Milk 1Kg. Available at Adeeg Market.,"{""baby_food"",""baby_foods"",""baby_product"",""baby_products"",""Cerelac Wheat With Milk 1Kg""}",,https://cdn.shopify.com/s/files/1/0421/8653/9164/files/8410100099095.png?v=1754573115,"{""https://cdn.shopify.com/s/files/1/0421/8653/9164/files/8410100099095.png?v=1754573115""}",false,1,none
Sahha Premature 400G,8.00,0.00,0.00,food,dairy,🍎,100,264124,9001,Sahha Premature 400G. Available at Adeeg Market.,"{""baby_food"",""baby_foods"",""baby_milk"",""baby_milk_powder"",""baby_product"",""baby_products"",""caanaha caruurta"",""Sahha"",""Sahha Premature 400G""}",,https://cdn.shopify.com/s/files/1/0421/8653/9164/files/6253002800053.png?v=1754572975,"{""https://cdn.shopify.com/s/files/1/0421/8653/9164/files/6253002800053.png?v=1754572975""}",false,1,none
Kellog's Krave Chocolate Hazelnut - 10x410g,5.00,0.00,0.00,food,dairy,🍎,100,261744,9001,Kellog's Krave Chocolate Hazelnut - 10x410g. Available at Adeeg Market.,"{""break_fast_&_milk_powder"",""breakfast_and_milk"",""breakfast_and_milk_powder"",""breakfast_cereal"",""grocery"",""Kellog's Krave"",""Kellog's Krave Chocolate Hazelnut"",""sale""}",,https://cdn.shopify.com/s/files/1/0421/8653/9164/files/5059319015200.png?v=1754572743,"{""https://cdn.shopify.com/s/files/1/0421/8653/9164/files/5059319015200.png?v=1754572743""}",false,1,none
Aptamil1. First Time Infant Milk 800G,21.00,0.00,0.00,health,baby_health,🩺,100,251086,9001,Aptamil1. First Time Infant Milk 800G. Available at Adeeg Market.,"{""_all_baby_food"",""aptamil_1_first_time_milk"",""baby_food"",""baby_foods"",""baby_milk"",""baby_milk_powder"",""baby_product"",""baby_products"",""caanaha caruurta""}",,https://cdn.shopify.com/s/files/1/0421/8653/9164/files/5051594006812.png?v=1754572527,"{""https://cdn.shopify.com/s/files/1/0421/8653/9164/files/5051594006812.png?v=1754572527""}",false,1,none
Sma Optibro 400 Gr*1 (Number 1),17.50,0.00,0.00,food,dairy,🍎,100,251177,9001,Sma Optibro 400 Gr*1 (Number 1). Available at Adeeg Market.,"{""_all_baby_food"",""baby_food"",""baby_foods"",""baby_milk"",""baby_milk_powder"",""baby_product"",""baby_products"",""caanaha caruurta"",""SMA COMFORT"",""Sma Optibro""}",,https://cdn.shopify.com/s/files/1/0421/8653/9164/files/7613287246981.png?v=1754572066,"{""https://cdn.shopify.com/s/files/1/0421/8653/9164/files/7613287246981.png?v=1754572066""}",false,1,none
Almarai Milk Date 225Ml,0.50,0.00,0.00,food,dairy,🍎,100,242629,9001,Almarai Milk Date 225Ml. Available at Adeeg Market.,"{""al-marai"",""al_marai"",""al_marai_milk"",""almarai"",""breakfast"",""breakfast_and_milk"",""caano"",""dairy"",""dairy_eggs"",""fresh_food"",""fresh_foods"",""fresh_milk"",""milk"",""milk_products""}",Al Marai,https://cdn.shopify.com/s/files/1/0421/8653/9164/files/6281007060387.png?v=1754304602,"{""https://cdn.shopify.com/s/files/1/0421/8653/9164/files/6281007060387.png?v=1754304602""}",false,1,none
KEKSTRA MINI STRAWBERRY 150G,1.50,0.00,0.00,food,snacks,🍎,100,262915,9001,KEKSTRA MINI STRAWBERRY 150G. Available at Adeeg Market.,"{""all_cakes_swiss_rolls"",""cakes_&_swiss_rolls"",""choco_cake"",""confectionery_snacks_&_biscuits"",""grocery""}",,https://cdn.shopify.com/s/files/1/0421/8653/9164/files/8690766082307.png?v=1754142889,"{""https://cdn.shopify.com/s/files/1/0421/8653/9164/files/8690766082307.png?v=1754142889""}",false,1,none
Eti Cicibebe Vitamin 212G,1.50,0.00,0.00,medicine,vitamins,💊,100,251056,9001,Eti Cicibebe Vitamin 212G. Available at Adeeg Market.,"{""biscuits_crackers"",""chocolate_biscuits"",""confectionery_snacks_&_biscuits"",""CRACKERS_OR_WAFERS"",""Eti Cicibebe Vitamin 212G"",""snacks_and_biscuits""}",hayat,https://cdn.shopify.com/s/files/1/0421/8653/9164/files/8690533021133.png?v=1754141369,"{""https://cdn.shopify.com/s/files/1/0421/8653/9164/files/8690533021133.png?v=1754141369""}",false,1,none
ULKER BABE BISCUIT 190G,2.00,0.00,0.00,food,snacks,🍎,100,263901,9001,ULKER BABE BISCUIT 190G. Available at Adeeg Market.,"{""_baby_product"",""BABE BISCUIT"",""baby_food"",""baby_foods"",""baby_products"",""ulker"",""ULKER BABE BISCUIT 190G""}",,https://cdn.shopify.com/s/files/1/0421/8653/9164/files/8690504118237.png?v=1754141168,"{""https://cdn.shopify.com/s/files/1/0421/8653/9164/files/8690504118237.png?v=1754141168""}",false,1,none
Ülker (145-00) Cicibebe 400Gr,4.00,0.00,0.00,food,packaged,🍎,100,250950,9001,Ülker (145-00) Cicibebe 400Gr. Available at Adeeg Market.,"{""_baby_product"",""baby_food"",""baby_foods"",""baby_products"",""Cicibebe"",""ulker"",""Ülker (145-00) Cicibebe 400Gr""}",,https://cdn.shopify.com/s/files/1/0421/8653/9164/files/8690504014508.png?v=1754140998,"{""https://cdn.shopify.com/s/files/1/0421/8653/9164/files/8690504014508.png?v=1754140998""}",false,1,none
Assorted Bonbon Candy Chunguang Coconut 250Gr,3.50,0.00,0.00,food,snacks,🍎,100,249512,9001,Assorted Bonbon Candy Chunguang Coconut 250Gr. Available at Adeeg Market.,"{""Assorted"",""candy"",""confectionery"",""confectionery_snacks_&_biscuits"",""festival_toffee"",""grocery""}",,https://cdn.shopify.com/s/files/1/0421/8653/9164/files/6917541775110.png?v=1754140567,"{""https://cdn.shopify.com/s/files/1/0421/8653/9164/files/6917541775110.png?v=1754140567""}",false,1,none
Samsung Galaxy S25 Ultra Ram 12GB 256GB,950.00,0.00,0.00,electronics,phones,📱,100,259739,9001,Samsung Galaxy S25 Ultra Ram 12GB 256GB. Available at Adeeg Market.,"{""electronics"",""mobile"",""mobile_&_accessories"",""Mobiles"",""Mobiles And Accessories"",""s25"",""samsung""}",,https://cdn.shopify.com/s/files/1/0421/8653/9164/files/PA3-01-Exclusive-TitaniumJetblack-1600x1200_1__transparent_Craiyon_1.png?v=1737993587,"{""https://cdn.shopify.com/s/files/1/0421/8653/9164/files/PA3-01-Exclusive-TitaniumJetblack-1600x1200_1__transparent_Craiyon_1.png?v=1737993587"",""https://cdn.shopify.com/s/files/1/0421/8653/9164/files/PA3-03-TitaniumGray-1600x1200_transparent_Craiyon_1.png?v=1737993608""}",false,1,none
"Geepaas GF926- 12"" Box Fan",34.00,0.00,0.00,cosmetics,haircare,💄,100,09-02-01-04-06,9001,"Geepaas GF926- 12"" Box Fan. Available at Adeeg Market.","{""air_conditioner_and_fan"",""electronics_and_home_appliances"",""fan"",""geepas_12\""_box_fan"",""gf926"",""home_appliances"",""household_appliances""}",,https://cdn.shopify.com/s/files/1/0421/8653/9164/products/gf926.jpg?v=1636459501,"{""https://cdn.shopify.com/s/files/1/0421/8653/9164/products/gf926.jpg?v=1636459501"",""https://cdn.shopify.com/s/files/1/0421/8653/9164/products/GF9261.jpg?v=1636459588""}",false,1,none
Pastil Whitening Scrub Face & Body Apricot 521Ml,4.00,0.00,0.00,cosmetics,haircare,💄,100,211405,9001,Pastil Whitening Scrub Face & Body Apricot 521Ml. Available at Adeeg Market.,"{""_Face_And_Body"",""all_personal_care_&_Hygiene"",""Body Care"",""Body_Scrubber"",""cosmetics"",""Cosmetics_and_personal_care"",""Pastille Whitening Scrub"",""personal_care""}",,https://cdn.shopify.com/s/files/1/0421/8653/9164/files/5280270039169.png?v=1751559556,"{""https://cdn.shopify.com/s/files/1/0421/8653/9164/files/5280270039169.png?v=1751559556""}",false,1,none
Pastil Mask Strawberry With Nilazarqa 2In1 Mix 521Ml,3.00,0.00,0.00,cosmetics,haircare,💄,100,211686,9001,Pastil Mask Strawberry With Nilazarqa 2In1 Mix 521Ml. Available at Adeeg Market.,"{""_Face_And_Body"",""all_personal_care_&_Hygiene"",""Body Care"",""Body_Scrubber"",""cosmetics"",""Cosmetics_and_personal_care"",""Pastil Mask Strawberry"",""personal_care""}",,https://cdn.shopify.com/s/files/1/0421/8653/9164/files/5280270039923.png?v=1751559378,"{""https://cdn.shopify.com/s/files/1/0421/8653/9164/files/5280270039923.png?v=1751559378""}",false,1,none
Valera Mud Mask Icorice Root 521Ml,2.50,0.00,0.00,cosmetics,haircare,💄,100,211691,9001,Valera Mud Mask Icorice Root 521Ml. Available at Adeeg Market.,"{""_Face_And_Body"",""all_personal_care_&_Hygiene"",""Body Care"",""Body_Scrubber"",""cosmetics"",""Cosmetics_and_personal_care"",""personal_care"",""Valera Mud Mask""}",,https://cdn.shopify.com/s/files/1/0421/8653/9164/files/5280270039404.png?v=1751559242,"{""https://cdn.shopify.com/s/files/1/0421/8653/9164/files/5280270039404.png?v=1751559242""}",false,1,none
Pastil Mask Gold And Charcoal 2In1 521Ml,3.00,0.00,0.00,cosmetics,haircare,💄,100,211684,9001,Pastil Mask Gold And Charcoal 2In1 521Ml. Available at Adeeg Market.,"{""_Face_And_Body"",""all_personal_care_&_Hygiene"",""Body Care"",""Body_Scrubber"",""cosmetics"",""Cosmetics_and_personal_care"",""personal_care""}",,https://cdn.shopify.com/s/files/1/0421/8653/9164/files/5280270039978.png?v=1751559092,"{""https://cdn.shopify.com/s/files/1/0421/8653/9164/files/5280270039978.png?v=1751559092""}",false,1,none
Pastil Mask Lemon And Lavender 2In1 521Ml,3.00,0.00,0.00,cosmetics,haircare,💄,100,211685,9001,Pastil Mask Lemon And Lavender 2In1 521Ml. Available at Adeeg Market.,"{""_Face_And_Body"",""all_personal_care_&_Hygiene"",""Body Care"",""Body_Scrubber"",""cosmetics"",""Cosmetics_and_personal_care"",""Lavender"",""Pastil Mask Lemon"",""personal_care""}",,https://cdn.shopify.com/s/files/1/0421/8653/9164/files/5280270039947_eef71898-4eb1-4f92-ae2d-bb5b05559c63.png?v=1751558843,"{""https://cdn.shopify.com/s/files/1/0421/8653/9164/files/5280270039947_eef71898-4eb1-4f92-ae2d-bb5b05559c63.png?v=1751558843""}",false,1,none
